capture_id,video_id,sport_event_id,video_time_s,frame_path,review_status,matched_throw_event_id,mapped_capture_time_utc,roi_present,valid_face,detector_confidence,player_name,segment_label,wedge_number_label,coarse_wedge_area_label,resulting_score,is_bust,entered_modeling,candidate_throw_event_ids,resolution_reason,gaze_error
273,4,sr:sport_event:66098024,403.450624,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-f3620ab0769a4dcfbf163b9bd5eb8ba5.png,verified,2231773496,2026-01-02T19:54:13.450624Z,False,True,1.0,"Littler, Luke",T20,20,20,60,False,True,,,
272,4,sr:sport_event:66098024,401.029108,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-a4fe0b3adf984e11949d8c030cd3c270.png,verified,2231773484,2026-01-02T19:54:11.029108Z,False,True,1.0,"Littler, Luke",T20,20,20,60,False,True,,,
271,4,sr:sport_event:66098024,396.498254,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-1df62dc69b2649bca14ef462bd348f82.png,verified,2231773450,2026-01-02T19:54:06.498254Z,False,True,1.0,"Searle, Ryan",S20,20,20,20,False,True,,,
270,4,sr:sport_event:66098024,394.657728,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-82d94d5c6efc4bbcba75b75e303138e3.png,verified,2231773428,2026-01-02T19:54:04.657728Z,False,True,1.0,"Searle, Ryan",T20,20,20,60,False,True,,,
269,4,sr:sport_event:66098024,388.108494,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-90d3a2c47c50430f8df93c21352d668a.png,verified,2231773360,2026-01-02T19:53:58.108494Z,False,True,1.0,"Littler, Luke",S20,20,20,20,False,True,,,
268,4,sr:sport_event:66098024,386.106017,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-4c9448bbd0224ae9b26d63c2c6fa6491.png,verified,2231773340,2026-01-02T19:53:56.106017Z,False,True,1.0,"Littler, Luke",S20,20,20,20,False,True,,,
267,4,sr:sport_event:66098024,383.811418,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-463333c4ff7d4b3ba80b5d6de79769ab.png,verified,2231773328,2026-01-02T19:53:53.811418Z,False,True,1.0,"Littler, Luke",T20,20,20,60,False,True,,,
266,4,sr:sport_event:66098024,379.070042,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-8047b709f2f240dd8dfe527ff14e7610.png,verified,2231773282,2026-01-02T19:53:49.070042Z,False,True,1.0,"Searle, Ryan",S1,1,20,1,False,True,,,
265,4,sr:sport_event:66098024,377.333054,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-40613c9ef3144b5496b9eba5253845a0.png,verified,2231773260,2026-01-02T19:53:47.333054Z,False,True,1.0,"Searle, Ryan",T20,20,20,60,False,True,,,
264,4,sr:sport_event:66098024,370.818401,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-f7b3738e977a411ab63881809306e1c5.png,verified,2231773208,2026-01-02T19:53:40.818401Z,False,True,1.0,"Littler, Luke",T5,5,20,15,False,True,,,
263,4,sr:sport_event:66098024,366.819537,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-0d103e245f7445ce9a8de3ed1d808360.png,verified,2231773168,2026-01-02T19:53:36.819537Z,False,True,1.0,"Littler, Luke",S20,20,20,20,False,True,,,
262,4,sr:sport_event:66098024,361.87051,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-7d894150bcdf4ffb88d96b871e693032.png,verified,2231773136,2026-01-02T19:53:31.870510Z,False,True,1.0,"Searle, Ryan",T5,5,20,15,False,True,,,
261,4,sr:sport_event:66098024,360.029107,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-12ea15c32b9540a2908d55dd2dd6b87d.png,verified,2231773118,2026-01-02T19:53:30.029107Z,False,True,1.0,"Searle, Ryan",T20,20,20,60,False,True,,,
260,4,sr:sport_event:66098024,358.085916,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-51eb12a53b644a52ba912219f796c3fb.png,verified,2231773086,2026-01-02T19:53:28.085916Z,False,True,1.0,"Searle, Ryan",T5,5,20,15,False,True,,,
259,4,sr:sport_event:66098024,351.40827,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-ab4eb046fe484f858176e16ee29815ce.png,verified,2231773022,2026-01-02T19:53:21.408270Z,False,True,1.0,"Littler, Luke",T19,19,19,57,False,True,,,
258,4,sr:sport_event:66098024,349.089879,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-eb0b0d0a6da34202bc15ec1992d63a61.png,verified,2231772998,2026-01-02T19:53:19.089879Z,False,True,1.0,"Littler, Luke",S20,20,20,20,False,True,,,
257,4,sr:sport_event:66098024,340.70897,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-13ac658e74dc4112b7f835b392e3b1f0.png,verified,2231772902,2026-01-02T19:53:10.708970Z,False,True,1.0,"Searle, Ryan",D20,20,20,40,False,True,,,
256,4,sr:sport_event:66098024,338.766274,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-baad0eb0acbc4c44a213fcdd303b8541.png,verified,2231772888,2026-01-02T19:53:08.766274Z,False,True,1.0,"Searle, Ryan",S16,16,16,16,False,True,,,
255,4,sr:sport_event:66098024,334.340393,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-37ddc5bf1c0644cbaa32c3953e93a152.png,verified,2231772854,2026-01-02T19:53:04.340393Z,False,True,1.0,"Littler, Luke",T16,16,16,48,False,True,,,
254,4,sr:sport_event:66098024,331.707074,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-2e3083dade43459ab20f9fb5fefb1d15.png,verified,2231772836,2026-01-02T19:53:01.707074Z,False,True,1.0,"Littler, Luke",T19,19,19,57,False,True,,,
253,4,sr:sport_event:66098024,329.346994,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-596aec0cd0e047078c1d5b00db1536c3.png,verified,2231772810,2026-01-02T19:52:59.346994Z,False,True,1.0,"Littler, Luke",S19,19,19,19,False,True,,,
252,4,sr:sport_event:66098024,324.871214,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-8259dfb288894a61b479c11d41dec7e4.png,verified,2231772756,2026-01-02T19:52:54.871214Z,False,True,1.0,"Searle, Ryan",S18,18,18,18,False,True,,,
251,4,sr:sport_event:66098024,318.800518,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-406ec48dbfc64e658897c7e6ceb53d43.png,verified,2231772692,2026-01-02T19:52:48.800518Z,False,True,1.0,"Searle, Ryan",S20,20,20,20,False,True,,,
250,4,sr:sport_event:66098024,313.231291,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-db78c897dee6471284257d21d8f6c139.png,verified,2231772658,2026-01-02T19:52:43.231291Z,False,True,1.0,"Littler, Luke",S18,18,18,18,False,True,,,
249,4,sr:sport_event:66098024,311.021411,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-eaf4ac122cc34ae5bcb909def602ab12.png,verified,2231772640,2026-01-02T19:52:41.021411Z,False,True,1.0,"Littler, Luke",S20,20,20,20,False,True,,,
248,4,sr:sport_event:66098024,303.37,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-a4bdef0030aa40878852bf5fcf516492.png,verified,2231772572,2026-01-02T19:52:33.370000Z,False,True,1.0,"Littler, Luke",T19,19,19,57,False,True,,,
247,4,sr:sport_event:66098024,298.811228,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-e289ed4be541446f8f7ef0caca893b93.png,verified,2231772518,2026-01-02T19:52:28.811228Z,False,True,1.0,"Searle, Ryan",S20,20,20,20,False,True,,,
246,4,sr:sport_event:66098024,297.015764,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-112422000e1940258addc4195eac35c7.png,verified,2231772494,2026-01-02T19:52:27.015764Z,False,True,1.0,"Searle, Ryan",T20,20,20,60,False,True,,,
245,4,sr:sport_event:66098024,295.092499,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-e096380956364371bc789444c1cdaa00.png,verified,2231772486,2026-01-02T19:52:25.092499Z,False,True,1.0,"Searle, Ryan",T20,20,20,60,False,True,,,
244,4,sr:sport_event:66098024,289.671397,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-f150c9418b624a7a8b9ddb7cc9877b1a.png,verified,2231772428,2026-01-02T19:52:19.671397Z,False,True,1.0,"Littler, Luke",S20,20,20,20,False,True,,,
243,4,sr:sport_event:66098024,287.842259,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-31aade67bc93484e97acabfec88b7683.png,verified,2231772410,2026-01-02T19:52:17.842259Z,False,True,1.0,"Littler, Luke",S20,20,20,20,False,True,,,
242,4,sr:sport_event:66098024,284.99767,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-31038676ec7642bfb1d1f62ffb6d16cb.png,verified,2231772392,2026-01-02T19:52:14.997670Z,False,True,1.0,"Littler, Luke",S7,7,19,7,False,True,,,
241,4,sr:sport_event:66098024,281.320926,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-79d7fc5394ba44eba7ea5bf64b5f4fc0.png,verified,2231772340,2026-01-02T19:52:11.320926Z,False,True,1.0,"Searle, Ryan",T18,18,18,54,False,True,,,
240,4,sr:sport_event:66098024,279.178271,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-ff868dd6e95d4adda0525599fc0997f3.png,verified,2231772324,2026-01-02T19:52:09.178271Z,False,True,1.0,"Searle, Ryan",S19,19,19,19,False,True,,,
239,4,sr:sport_event:66098024,272.482108,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-d805c2ecdf0b47bdb880c6baad1f4081.png,verified,2231772254,2026-01-02T19:52:02.482108Z,False,True,1.0,"Littler, Luke",S20,20,20,20,False,True,,,
238,4,sr:sport_event:66098024,270.406146,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-a95bbb5536a446a5b7a8e027c3a09aec.png,verified,2231772242,2026-01-02T19:52:00.406146Z,False,True,1.0,"Littler, Luke",T5,5,20,15,False,True,,,
237,4,sr:sport_event:66098024,263.835477,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-62824506808b4722a62a05d64ccb5b9f.png,verified,2231772168,2026-01-02T19:51:53.835477Z,False,True,1.0,"Searle, Ryan",S20,20,20,20,False,True,,,
236,4,sr:sport_event:66098024,259.684411,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-d0db45d7a4554770911a880da5fbce41.png,verified,2231772126,2026-01-02T19:51:49.684411Z,False,True,1.0,"Searle, Ryan",S20,20,20,20,False,True,,,
235,4,sr:sport_event:66098024,252.74626,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-e95f2c33e23a4858b08128717e12ba56.png,verified,2231772078,2026-01-02T19:51:42.746260Z,False,True,1.0,"Littler, Luke",T20,20,20,60,False,True,,,
234,4,sr:sport_event:66098024,250.62459,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-ff5ed71c1449432fa17b8b1579928723.png,verified,2231772052,2026-01-02T19:51:40.624590Z,False,True,1.0,"Littler, Luke",S20,20,20,20,False,True,,,
233,4,sr:sport_event:66098024,243.980865,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-4b25f2f479ab4420bef84c8bc0bea6c7.png,verified,2231771986,2026-01-02T19:51:33.980865Z,False,True,1.0,"Searle, Ryan",S17,17,17,17,False,True,,,
232,4,sr:sport_event:66098024,241.913129,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-43b6f2707a6f441e8f0002f2d0f8bb2f.png,verified,2231771950,2026-01-02T19:51:31.913129Z,False,True,1.0,"Searle, Ryan",S20,20,20,20,False,True,,,
231,4,sr:sport_event:66098024,239.925063,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-ff21a2004f9a47eeb4a3de60c556cb69.png,verified,2231771938,2026-01-02T19:51:29.925063Z,False,True,1.0,"Searle, Ryan",S20,20,20,20,False,True,,,
226,2,sr:sport_event:66098032,753.232671,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-1cc9fd7287ab40578e12dc8fbcd47a70.png,verified,2232696942,2026-01-03T20:29:35.232671Z,False,True,1.0,"van Veen, Gian",S8,8,16,8,False,True,,,
225,2,sr:sport_event:66098032,750.510596,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-e2928e89beea445499cc688aa0e58949.png,verified,2232696942,2026-01-03T20:29:32.510596Z,False,True,1.0,"van Veen, Gian",S8,8,16,8,False,True,,,
224,2,sr:sport_event:66098032,745.915593,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-5b7300cf53954c5d8b2fca0bd3794123.png,verified,2232696870,2026-01-03T20:29:27.915593Z,False,True,1.0,"van Veen, Gian",S9,9,OTHER,9,False,True,,,
223,2,sr:sport_event:66098032,737.584121,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-309e862179f4498ea83215e7ac3c7382.png,verified,2232696746,2026-01-03T20:29:19.584121Z,False,True,1.0,"Littler, Luke",S20,20,20,20,False,True,,,
222,2,sr:sport_event:66098032,735.702437,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-9bfa0fa90aa04ee4abbb0ab12d714396.png,verified,2232696732,2026-01-03T20:29:17.702437Z,False,True,1.0,"Littler, Luke",S18,18,18,18,False,True,,,
221,2,sr:sport_event:66098032,726.19581,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-2386fc9b35fe42b8b9b30d39f5bdf1c1.png,verified,2232696560,2026-01-03T20:29:08.195810Z,False,True,1.0,"van Veen, Gian",SB,BULL,BULL,25,False,True,,,
220,2,sr:sport_event:66098032,721.41217,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-6077394e0ab04d848957f6125fdc18ff.png,verified,2232696478,2026-01-03T20:29:03.412170Z,False,True,1.0,"van Veen, Gian",T20,20,20,60,False,True,,,
219,2,sr:sport_event:66098032,718.696149,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-328dd35ea4474ff4a367791cd9f2cd28.png,verified,2232696462,2026-01-03T20:29:00.696149Z,False,True,1.0,"van Veen, Gian",T20,20,20,60,False,True,,,
218,2,sr:sport_event:66098032,712.717494,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-7f24fe73e80b42e3b54a29ed4740ce20.png,verified,2232696352,2026-01-03T20:28:54.717494Z,False,True,1.0,"Littler, Luke",T20,20,20,60,False,True,,,
217,2,sr:sport_event:66098032,708.916162,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-fb94e92defd344c593707ba4426f1aa1.png,verified,2232696308,2026-01-03T20:28:50.916162Z,False,True,1.0,"Littler, Luke",S20,20,20,20,False,True,,,
216,2,sr:sport_event:66098032,691.963586,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-0f850be51fac4b9ebe747d34f33e0d1d.png,verified,2232696066,2026-01-03T20:28:33.963586Z,False,True,1.0,"Littler, Luke",T20,20,20,60,False,True,,,
215,2,sr:sport_event:66098032,689.962883,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-320586a6ba5549018c4bbd6b1ec1e49a.png,verified,2232696048,2026-01-03T20:28:31.962883Z,False,True,1.0,"Littler, Luke",S20,20,20,20,False,True,,,
214,2,sr:sport_event:66098032,683.637902,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-6cb2b0924e6a480d95793c712777e24a.png,verified,2232695938,2026-01-03T20:28:25.637902Z,False,True,1.0,"van Veen, Gian",T20,20,20,60,False,True,,,
213,2,sr:sport_event:66098032,681.260251,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-7ab89c1ef5c34a94b92be78747b8fb50.png,verified,2232695918,2026-01-03T20:28:23.260251Z,False,True,1.0,"van Veen, Gian",T20,20,20,60,False,True,,,
212,2,sr:sport_event:66098032,678.654751,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-2a1ddb43ca404222a61d15835cffb5e4.png,verified,2232695902,2026-01-03T20:28:20.654751Z,False,True,1.0,"van Veen, Gian",S20,20,20,20,False,True,,,
211,2,sr:sport_event:66098032,671.890783,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-5d381c743ba54b0d9ef7c8942f3dae57.png,verified,2232695806,2026-01-03T20:28:13.890783Z,False,True,1.0,"Littler, Luke",T20,20,20,60,False,True,,,
210,2,sr:sport_event:66098032,669.867198,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-f540cff3741e482b959be9a0d9b6f658.png,verified,2232695790,2026-01-03T20:28:11.867198Z,False,True,1.0,"Littler, Luke",T20,20,20,60,False,True,,,
209,2,sr:sport_event:66098032,667.76507,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-3b67f730f72848a0b588879889379b88.png,verified,2232695774,2026-01-03T20:28:09.765070Z,False,True,1.0,"Littler, Luke",T20,20,20,60,False,True,,,
208,2,sr:sport_event:66098032,661.22622,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-ce2052c610c94661b5178621e256ac61.png,verified,2232695644,2026-01-03T20:28:03.226220Z,False,True,1.0,"van Veen, Gian",T19,19,19,57,False,True,,,
207,2,sr:sport_event:66098032,658.646516,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-b0e35de25bfb41b3bed68b9abd5a0a67.png,verified,2232695598,2026-01-03T20:28:00.646516Z,False,True,1.0,"van Veen, Gian",S20,20,20,20,False,True,,,
206,2,sr:sport_event:66098032,643.44536,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-5905bc2858cc4491957240fad7d9a887.png,verified,2232695384,2026-01-03T20:27:45.445360Z,False,True,1.0,"van Veen, Gian",D8,8,16,16,False,True,,,
205,2,sr:sport_event:66098032,641.201644,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-4d6f13ab56394a62a0a24397fa81888f.png,verified,2232695358,2026-01-03T20:27:43.201644Z,False,True,1.0,"van Veen, Gian",S9,9,OTHER,9,False,True,,,
204,2,sr:sport_event:66098032,634.023153,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-797830155831489ca616d313548e0174.png,verified,2232695254,2026-01-03T20:27:36.023153Z,False,True,1.0,"Littler, Luke",T20,20,20,60,False,True,,,
203,2,sr:sport_event:66098032,631.785282,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-0f3204edf75e498b8dccd8232e8ff878.png,verified,2232695198,2026-01-03T20:27:33.785282Z,False,True,1.0,"Littler, Luke",SB,BULL,BULL,25,False,True,,,
202,2,sr:sport_event:66098032,624.181203,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-162a1f10fc074fe5ac42758c6d9527ac.png,verified,2232695132,2026-01-03T20:27:26.181203Z,False,True,1.0,"van Veen, Gian",SB,BULL,BULL,25,False,True,,,
201,2,sr:sport_event:66098032,621.518725,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-3820da610a7e453683c2f1a409ad1aa2.png,verified,2232695092,2026-01-03T20:27:23.518725Z,False,True,1.0,"van Veen, Gian",S20,20,20,20,False,True,,,
200,2,sr:sport_event:66098032,608.598853,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-84dad0d379a5462ba3774395c037dfbc.png,verified,2232694906,2026-01-03T20:27:10.598853Z,False,True,1.0,"Littler, Luke",S20,20,20,20,False,True,,,
199,2,sr:sport_event:66098032,606.033647,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-1ae46b2f24c3446e980658dde0415329.png,verified,2232694878,2026-01-03T20:27:08.033647Z,False,True,1.0,"Littler, Luke",S20,20,20,20,False,True,,,
198,2,sr:sport_event:66098032,595.151086,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-3cb21ceecaaa4325966ba56359a40f00.png,verified,2232694740,2026-01-03T20:26:57.151086Z,False,True,1.0,"van Veen, Gian",S19,19,19,19,False,True,,,
197,2,sr:sport_event:66098032,592.388551,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-3b7a392b496a4be6923683f14be1e805.png,verified,2232694712,2026-01-03T20:26:54.388551Z,False,True,1.0,"van Veen, Gian",S19,19,19,19,False,True,,,
196,2,sr:sport_event:66098032,587.562199,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-79234f71129f477fb98eddf966e79931.png,verified,2232694626,2026-01-03T20:26:49.562199Z,False,True,1.0,"Littler, Luke",T15,15,OTHER,45,False,True,,,
195,2,sr:sport_event:66098032,581.860071,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-a824116e345f40d78fc3e345718bfb76.png,verified,2232694564,2026-01-03T20:26:43.860071Z,False,True,1.0,"Littler, Luke",S5,5,20,5,False,True,,,
194,2,sr:sport_event:66098032,579.871002,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-f645904e843c45b886e0c61ad74642ba.png,verified,2232694542,2026-01-03T20:26:41.871002Z,False,True,1.0,"Littler, Luke",S20,20,20,20,False,True,,,
193,2,sr:sport_event:66098032,574.420629,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-7f53da76d0cd45e89f08eea0b2e1cf82.png,verified,2232694444,2026-01-03T20:26:36.420629Z,False,True,1.0,"van Veen, Gian",T18,18,18,54,False,True,,,
192,2,sr:sport_event:66098032,571.77937,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-044a7d24fc8b4695b0e20887a4a5d9b3.png,verified,2232694410,2026-01-03T20:26:33.779370Z,False,True,1.0,"van Veen, Gian",T18,18,18,54,False,True,,,
191,2,sr:sport_event:66098032,569.496428,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-757f7f105fd242c08afab3cfd435543f.png,verified,2232694382,2026-01-03T20:26:31.496428Z,False,True,1.0,"van Veen, Gian",T18,18,18,54,False,True,,,
190,2,sr:sport_event:66098032,565.228652,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-21ee65525ad6447999d9bcde9e42801f.png,verified,2232694316,2026-01-03T20:26:27.228652Z,False,True,1.0,"Littler, Luke",S20,20,20,20,False,True,,,
189,2,sr:sport_event:66098032,563.082665,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-f6f7d67e03fe4bc9b4d86487c3b62029.png,verified,2232694280,2026-01-03T20:26:25.082665Z,False,True,1.0,"Littler, Luke",T20,20,20,60,False,True,,,
188,2,sr:sport_event:66098032,553.894151,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-95f97366e0ab462cbace874f334b9ba9.png,verified,2232694168,2026-01-03T20:26:15.894151Z,False,True,1.0,"van Veen, Gian",T19,19,19,57,False,True,,,
187,2,sr:sport_event:66098032,547.11413,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-4177756a1dda4b15900217092058c76b.png,verified,2232694066,2026-01-03T20:26:09.114130Z,False,True,1.0,"Littler, Luke",T18,18,18,54,False,True,,,
186,2,sr:sport_event:66098032,545.067448,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-ab57da9d51af4efba08988ab47246ea3.png,verified,2232694026,2026-01-03T20:26:07.067448Z,False,True,1.0,"Littler, Luke",S20,20,20,20,False,True,,,
185,2,sr:sport_event:66098032,538.505535,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-23b70bf4080b48b49939241ea77f74b8.png,verified,2232693942,2026-01-03T20:26:00.505535Z,False,True,1.0,"van Veen, Gian",S17,17,17,17,False,True,,,
184,2,sr:sport_event:66098032,536.30983,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-b796cfba866b4f72ad071e47a3aa9bf2.png,verified,2232693892,2026-01-03T20:25:58.309830Z,False,True,1.0,"van Veen, Gian",S20,20,20,20,False,True,,,
183,2,sr:sport_event:66098032,534.231944,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-7d4477144dc34ed59bf1cbccf9035235.png,verified,2232693866,2026-01-03T20:25:56.231944Z,False,True,1.0,"van Veen, Gian",T20,20,20,60,False,True,,,
182,2,sr:sport_event:66098032,529.26003,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-5aa54dec24fc4858bf2a26922a9dfb5e.png,verified,2232693796,2026-01-03T20:25:51.260030Z,False,True,1.0,"Littler, Luke",S19,19,19,19,False,True,,,
181,2,sr:sport_event:66098032,527.291612,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-6b327199c02b47778f413f1204e77e04.png,verified,2232693768,2026-01-03T20:25:49.291612Z,False,True,1.0,"Littler, Luke",S20,20,20,20,False,True,,,
180,2,sr:sport_event:66098032,525.471882,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-f7fb3d9816124e6c9d7c7826192d89aa.png,verified,2232693734,2026-01-03T20:25:47.471882Z,False,True,1.0,"Littler, Luke",S20,20,20,20,False,True,,,
178,2,sr:sport_event:66098032,511.964518,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-45b27a07e1cb45b99180e3a92cd0ff66.png,verified,2232693546,2026-01-03T20:25:33.964518Z,False,True,1.0,"Littler, Luke",D20,20,20,40,False,True,,,
177,2,sr:sport_event:66098032,507.066804,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-050003e6018742cd8fa98f5d0bfbb127.png,verified,2232693450,2026-01-03T20:25:29.066804Z,False,True,1.0,"van Veen, Gian",S1,1,20,1,False,True,,,
176,2,sr:sport_event:66098032,504.887187,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-d2e776570abb43a9b55cdcd0543f6eb9.png,verified,2232693416,2026-01-03T20:25:26.887187Z,False,True,1.0,"van Veen, Gian",T20,20,20,60,False,True,,,
175,2,sr:sport_event:66098032,502.397735,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-c122be15733749648033f5afdb964a7a.png,verified,2232693380,2026-01-03T20:25:24.397735Z,False,True,1.0,"van Veen, Gian",S20,20,20,20,False,True,,,
174,2,sr:sport_event:66098032,494.73723,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-71b7c49e75ba463f9614319ff7749485.png,verified,2232693272,2026-01-03T20:25:16.737230Z,False,True,1.0,"Littler, Luke",S10,10,OTHER,10,False,True,,,
173,2,sr:sport_event:66098032,490.1123,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-a8da9c20a01c48a480e65c9f0abaa083.png,verified,2232693176,2026-01-03T20:25:12.112300Z,False,True,1.0,"Littler, Luke",S19,19,19,19,False,True,,,
171,2,sr:sport_event:66098032,485.536384,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-392813efa5e74995abfcb4f4391a4aa7.png,verified,2232693106,2026-01-03T20:25:07.536384Z,False,True,1.0,"van Veen, Gian",S19,19,19,19,False,True,,,
170,2,sr:sport_event:66098032,483.04865,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-40db4627154d45c5a759a1257dfeb91d.png,verified,2232693070,2026-01-03T20:25:05.048650Z,False,True,1.0,"van Veen, Gian",S1,1,20,1,False,True,,,
